,molecule_1,molecule_2,molecule_3,molecule_4,x1 [mol/mol],x2 [mol/mol],x3 [mol/mol],x4 [mol/mol],T [K],p_cosmo,p_ddb,p_cosmo_plus1K,hov_cosmo
11486,CCOC(C)=O,CCCCO,---,---,0.1738,0.8262,0.0,0.0,377.05,105.97666603754448,101.33,109.4570526660337,38.29710283686168
11487,CCOC(C)=O,CCCCO,---,---,0.265,0.735,0.0,0.0,371.65,105.70160302252364,101.33,109.12501864333075,36.703686925753686
11488,CCOC(C)=O,CCCCO,---,---,0.3593,0.6407,0.0,0.0,367.75,107.23880966178629,101.33,110.69567474801624,35.772043125473864
11489,CCOC(C)=O,CCCCO,---,---,0.4569,0.5431,0.0,0.0,363.55,105.23140267906025,101.33,108.64378322690018,35.165864483876504
11490,CCOC(C)=O,CCCCO,---,---,0.5579,0.4421,0.0,0.0,360.05,103.69508823693816,101.33,107.08362948515146,34.755195408567616
11491,CCOC(C)=O,CCCCO,---,---,0.6625,0.3375,0.0,0.0,357.05,102.4353681299642,101.33,105.81029694393573,34.456052678112854
11492,CCOC(C)=O,CCCCO,---,---,0.7709,0.2290999999999999,0.0,0.0,354.55,101.84339289003287,101.33,105.22200051728191,34.20685036061555
11493,CCOC(C)=O,CCCCO,---,---,0.8833,0.1167,0.0,0.0,352.35,101.6072162845523,101.33,104.99553823534609,33.95728878174304
11494,CO,O,---,---,0.0084,0.9916,0.0,0.0,369.65,95.28675851707834,97.99,98.79980674446236,41.24363370121399
11495,CO,O,---,---,0.0258,0.9742,0.0,0.0,365.45,91.19574398827424,97.99,94.61358060269792,40.967702337528614
11496,CO,O,---,---,0.068,0.932,0.0,0.0,360.65,91.54493919993783,97.99,95.03206338186831,40.54155640968293
11501,CO,O,---,---,0.741,0.259,0.0,0.0,339.55,90.60912864849078,97.99,94.27229115620271,38.10399502208546
11503,CO,O,---,---,0.0925,0.9075,0.0,0.0,312.91,12.189688579035263,11.412,12.829819235587394,41.79991341112879
11504,CO,O,---,---,0.0925,0.9075,0.0,0.0,312.91,12.189688579035263,11.506,12.829819235587394,41.79991341112879
11505,CO,O,---,---,0.1335,0.8665,0.0,0.0,312.91,13.598663096035757,13.012,14.307613240035847,41.50476779909691
11506,CO,O,---,---,0.1523,0.8477,0.0,0.0,312.91,14.171955328567524,13.786,14.908677187420405,41.388850996409325
11507,CO,O,---,---,0.1809,0.8190999999999999,0.0,0.0,312.91,14.984788564989172,14.639,15.760607570581422,41.22524553615488
11508,CO,O,---,---,0.2032,0.7968,0.0,0.0,312.91,15.581838151289464,15.785,16.38614678967809,41.10454655198736
11509,CO,O,---,---,0.2027,0.7973,0.0,0.0,312.91,15.568732503772473,15.879,16.372417937449697,41.10720464692701
11510,CO,O,---,---,0.2228,0.7772,0.0,0.0,312.91,16.087142666917536,16.319,16.9154035699834,41.00167942048537
11511,CO,O,---,---,0.2557,0.7443,0.0,0.0,312.91,16.905994248447634,17.599,17.77275360558309,40.83347271571056
11512,CO,O,---,---,0.2866,0.7134,0.0,0.0,312.91,17.65238404015977,18.425,18.55389839287175,40.67890112795345
11513,CO,O,---,---,0.3065,0.6935,0.0,0.0,312.91,18.125547716062467,19.025,19.0489346500799,40.580637387570285
11514,CO,O,---,---,0.3716,0.6284000000000001,0.0,0.0,312.91,19.65267117629768,20.705,20.645880421175494,40.26521311123455
11515,CO,O,---,---,0.4172,0.5828,0.0,0.0,312.91,20.716535550954717,21.532,21.75778288498423,40.05025015152236
11516,CO,O,---,---,0.4362,0.5638000000000001,0.0,0.0,312.91,21.160363393955762,22.318,22.221528439506006,39.962423406430176
11517,CO,O,---,---,0.5033,0.4967,0.0,0.0,312.91,22.734923844245596,23.385,23.866276025441966,39.66219915377383
11518,CO,O,---,---,0.5933,0.4066999999999999,0.0,0.0,312.91,24.86941566606432,25.091,26.09505792636776,39.288971235648525
11519,CO,O,---,---,0.6917,0.3083,0.0,0.0,312.91,27.231304188523296,26.998,28.560645634083862,38.925835041729286
11520,CO,O,---,---,0.6949,0.3051,0.0,0.0,312.91,27.30853460649211,27.518,28.641260844739218,38.91484730259559
11521,CO,O,---,---,0.8002,0.1997999999999999,0.0,0.0,312.91,29.862270310060804,29.744,31.306849463637732,38.58163226267601
11522,CO,O,---,---,0.927,0.0729999999999999,0.0,0.0,312.91,32.9684527438802,32.571,34.549169202152434,38.247841543116884
11523,CO,O,---,---,0.0486,0.9514,0.0,0.0,322.91,16.986918326151734,15.932,17.82550681156581,41.90546112138926
11524,CO,O,---,---,0.1218,0.8782,0.0,0.0,322.91,21.650287937098092,20.932,22.70184953150992,41.24521223820421
11525,CO,O,---,---,0.1478,0.8522000000000001,0.0,0.0,322.91,22.942036347737194,22.625,24.051893894287886,41.08452022616118
11526,CO,O,---,---,0.2131,0.7868999999999999,0.0,0.0,322.91,25.775487654471867,26.131,27.01151940653883,40.73370966016109
11527,CO,O,---,---,0.2693,0.7307,0.0,0.0,322.91,27.955748565915137,29.024,29.287024070994434,40.457363878984296
11528,CO,O,---,---,0.3252,0.6748000000000001,0.0,0.0,322.91,30.01574362971285,31.544,31.435517354400936,40.19181442874463
11529,CO,O,---,---,0.5143,0.4857,0.0,0.0,322.91,36.79446611120957,37.73,38.49739731091443,39.34550403294684
11530,CO,O,---,---,0.6279,0.3721,0.0,0.0,322.91,40.89653518289325,40.85,42.767125992738606,38.894330338214154
11531,CO,O,---,---,0.7083,0.2916999999999999,0.0,0.0,322.91,43.82710482605201,43.21,45.816687672738944,38.60869433663879
11532,CO,O,---,---,0.8037,0.1963,0.0,0.0,322.91,47.33028752974952,46.45,49.46173341997892,38.306895087699814
11533,CO,O,---,---,0.9007,0.0993,0.0,0.0,322.91,50.921388403171946,49.796,53.198138735941725,38.038592573148634
11534,CO,O,---,---,0.9461,0.0538999999999999,0.0,0.0,322.91,52.61465020818795,52.142,54.9599259953778,37.92495560777056
11535,O,OCCO,---,---,0.008,0.992,0.0,0.0,360.15,1.26140553752992,1.3332,1.32645357364005,54.37787363333791
11536,O,OCCO,---,---,0.012,0.988,0.0,0.0,359.15,1.4537442076116842,1.3332,1.5259610174706808,52.14053417875121
11551,O,OCCO,---,---,0.024,0.976,0.0,0.0,366.95,3.1386963489639754,3.333,3.279147078429766,49.143497360641575
11552,O,OCCO,---,---,0.053,0.947,0.0,0.0,356.15,3.570017269367108,3.333,3.7269803017245553,45.506130943084756
11557,O,OCCO,---,---,0.404,0.596,0.0,0.0,315.95,3.6054835744518683,3.333,3.8013593359139257,44.04778610114403
11560,O,OCCO,---,---,0.706,0.294,0.0,0.0,306.15,3.6640260281365387,3.333,3.875881952979137,43.94807078948209
11561,O,OCCO,---,---,0.795,0.2049999999999999,0.0,0.0,303.55,3.5375807667971326,3.333,3.745648942384443,43.92935388806692
11562,c1ccccc1,CC#N,---,---,0.0,1.0,0.0,0.0,318.15,27.633654524980084,27.778,28.75021378212669,33.44079530958575
11563,c1ccccc1,CC#N,---,---,0.0427,0.9573,0.0,0.0,318.15,29.56213863068933,30.038,30.76241041607689,33.599726575471585
11564,c1ccccc1,CC#N,---,---,0.1028,0.8972,0.0,0.0,318.15,31.63438441892395,32.331,32.92443875308229,33.74450967718898
11565,c1ccccc1,CC#N,---,---,0.1855,0.8145,0.0,0.0,318.15,33.524667911432,34.372,34.89753957247222,33.883171957768795
11566,c1ccccc1,CC#N,---,---,0.2794,0.7206,0.0,0.0,318.15,34.75528260443585,35.792,36.18400968068657,34.01058201679106
11567,c1ccccc1,CC#N,---,---,0.4054,0.5946,0.0,0.0,318.15,35.496304900921544,36.778,36.962015379707736,34.15954572021925
11568,c1ccccc1,CC#N,---,---,0.4542,0.5458000000000001,0.0,0.0,318.15,35.595635533871636,36.978,37.06779529232112,34.213017862139125
11569,c1ccccc1,CC#N,---,---,0.4931,0.5069,0.0,0.0,318.15,35.612559592907964,37.068,37.08725923868704,34.25490238880947
11570,c1ccccc1,CC#N,---,---,0.602,0.398,0.0,0.0,318.15,35.36463454416695,36.996,36.834361517563636,34.37624340750266
11571,c1ccccc1,CC#N,---,---,0.7091,0.2909,0.0,0.0,318.15,34.60851101530051,36.457,36.05323421412161,34.52659278858487
11572,c1ccccc1,CC#N,---,---,0.8171,0.1828999999999999,0.0,0.0,318.15,33.08368988791027,35.285,34.474853332789586,34.77380277054713
11573,c1ccccc1,CC#N,---,---,0.906,0.0939999999999999,0.0,0.0,318.15,30.93743205949545,33.553,32.25293038680741,35.15564860589046
11574,c1ccccc1,CC#N,---,---,0.9545,0.0454999999999999,0.0,0.0,318.15,29.27433902911479,31.957,30.531778685507827,35.50573099523442
11575,c1ccccc1,CC#N,---,---,1.0,0.0,0.0,0.0,318.15,27.291322115225256,29.819,28.480336988194235,36.00248210816633
11584,CCOC(C)=O,CCO,CCCCO,---,0.393,0.3822,0.2248,0.0,348.65,89.98831082539175,96.66,93.26068910245672,36.20406984169631
11585,CCOC(C)=O,CCO,CCCCO,---,0.413,0.3563,0.2306999999999999,0.0,347.95,87.47014529665101,96.66,90.65485336962035,36.10249475439933
11587,CCOC(C)=O,CCO,CCCCO,---,0.5039,0.2519,0.2441999999999999,0.0,348.85,89.34134266699397,96.66,92.53234836355357,35.611396681052106
11590,CCOC(C)=O,CCO,CCCCO,---,0.8098,0.0408,0.1494,0.0,348.15,88.80372110849197,96.66,91.87454775653067,34.35862553207229
11591,CCOC(C)=O,CCO,CCCCO,---,0.8072,0.0933,0.0994999999999999,0.0,347.35,91.76964122739763,96.66,94.97166791355147,34.504549998669034
11601,CCOC(C)=O,CCO,CCCCO,---,0.178,0.1562,0.6658000000000001,0.0,363.35,87.61557669946122,96.66,90.67899985270508,37.828722179650896
11610,CCOC(C)=O,CCO,CCCCO,---,0.0077,0.0088,0.9835,0.0,387.9,97.27176163212663,96.66,100.73549834172638,43.88659824527131
11611,CCCCCC,CC(C)O,---,---,0.041,0.959,0.0,0.0,345.85,83.70309025604735,91.19,86.95713665213158,38.03992693042764
11613,CCCCCC,CC(C)O,---,---,0.224,0.776,0.0,0.0,335.15,82.17260794005209,91.19,85.27782080980786,34.74508478214762
11615,CCCCCC,CC(C)O,---,---,0.418,0.5820000000000001,0.0,0.0,332.35,84.46902355601725,91.19,87.63520877829927,33.896592723206844
11616,CCCCCC,CC(C)O,---,---,0.551,0.4489999999999999,0.0,0.0,332.25,87.31999762429422,91.19,90.56537156691,33.5949491731066
11617,CCCCCC,CC(C)O,---,---,0.655,0.345,0.0,0.0,332.15,88.26212182386897,91.19,91.52513426513067,33.40009676348523
11618,CCCCCC,CC(C)O,---,---,0.786,0.2139999999999999,0.0,0.0,332.25,88.95973841980381,91.19,92.21620523847551,33.09742308489724
11619,CCCCCC,CC(C)O,---,---,0.903,0.0969999999999999,0.0,0.0,333.45,91.19537623845599,91.19,94.45808650002347,32.59479299293945
11620,CCCCCC,CC(C)O,---,---,0.967,0.033,0.0,0.0,336.25,96.07883971127725,91.19,99.38961514091798,31.94294576248928
11643,CCO,c1ccccc1,---,---,0.918,0.0819999999999999,0.0,0.0,293.15,7.964335813811509,8.753,8.42185508929957,40.04692409523894
11644,CCO,c1ccccc1,---,---,0.951,0.049,0.0,0.0,293.15,7.474025462829847,7.737,7.906663565484549,40.34488098227995
11645,CCO,c1ccccc1,---,---,0.969,0.031,0.0,0.0,293.15,7.17453513602199,7.097,7.591982610087903,40.54752632441087
11648,CC(C)=O,CCCCO,---,---,0.124,0.876,0.0,0.0,374.5,108.33622650942212,101.33,111.76637153996975,36.44604218189086
11649,CC(C)=O,CCCCO,---,---,0.242,0.758,0.0,0.0,361.64,105.50119395774371,101.33,108.7849817128905,33.422060738800596
11650,CC(C)=O,CCCCO,---,---,0.354,0.646,0.0,0.0,353.15,104.38443093266824,101.33,107.66538964521602,32.181783319904866
11651,CC(C)=O,CCCCO,---,---,0.46,0.54,0.0,0.0,347.36,104.3833687003337,101.33,107.71843254830515,31.642428891135438
11652,CC(C)=O,CCCCO,---,---,0.561,0.4389999999999999,0.0,0.0,343.18,105.00238765600999,101.33,108.41276723511818,31.389772492509625
11653,CC(C)=O,CCCCO,---,---,0.657,0.3429999999999999,0.0,0.0,339.49,104.15398537852366,101.33,107.59792850193111,31.26542990320609
11654,CC(C)=O,CCCCO,---,---,0.749,0.251,0.0,0.0,336.47,103.55191427562394,101.33,107.03082222500463,31.196605420766403
11655,CC(C)=O,CCCCO,---,---,0.836,0.164,0.0,0.0,334.05,103.52471919796886,101.33,107.04832036414562,31.14667925864941
11656,CC(C)=O,CCCCO,---,---,0.92,0.0799999999999999,0.0,0.0,331.83,103.35855644621117,101.33,106.91862068599322,31.096495073096175
11657,CC(C)=O,CCCCO,O,---,0.666,0.065,0.2689999999999999,0.0,333.43,101.4191438499913,101.33,104.99791881936127,32.152026626565096
11658,CC(C)=O,CCCCO,O,---,0.492,0.055,0.453,0.0,334.77,96.13043181692574,101.33,99.55864091292766,32.74912633095848
11665,CC(C)=O,CCCCO,O,---,0.594,0.133,0.273,0.0,335.59,100.46910291062338,101.33,103.99230871609896,32.37024615871426
11666,CC(C)=O,CCCCO,O,---,0.428,0.112,0.4600000000000001,0.0,337.37,94.26805231064255,101.33,97.62789404476449,33.24006386309844
11672,CC(C)=O,CCCCO,O,---,0.518,0.203,0.2789999999999999,0.0,338.38,100.30061707149046,101.33,103.79262908450441,32.67732861154175
11673,CC(C)=O,CCCCO,O,---,0.363,0.17,0.4669999999999999,0.0,340.15,91.71975324380536,101.33,94.9987563025218,33.890742587889974
11678,CC(C)=O,CCCCO,O,---,0.438,0.278,0.284,0.0,341.31,98.62175316869808,101.33,102.04262193519521,33.124013042497545
11683,CC(C)=O,CCCCO,O,---,0.359,0.352,0.289,0.0,344.86,97.48273293461595,101.33,100.85883992866229,33.763984493086575
11687,CC(C)=O,CCCCO,O,---,0.275,0.43,0.295,0.0,348.55,93.81964918641346,101.33,97.09634848013712,34.77582501420037
11690,CC(C)=O,CCCCO,O,---,0.187,0.512,0.3009999999999999,0.0,353.87,91.88791657144009,101.33,95.15170067792835,36.4427439398541
11692,CC(C)=O,CCCCO,O,---,0.095,0.598,0.307,0.0,361.06,91.95486718535884,101.33,95.32985510011622,39.178061793137324
11697,CC#N,O,---,---,0.402,0.598,0.0,0.0,350.55,92.64896789598241,101.33,95.93205495022728,35.68054677222128
11698,CC#N,O,---,---,0.507,0.493,0.0,0.0,349.85,93.76969123412441,101.33,97.07721191206406,35.37776801895298
11699,CC#N,O,---,---,0.527,0.473,0.0,0.0,349.75,93.90963090824962,101.33,97.21979021454041,35.33347194827345
11700,CC#N,O,---,---,0.718,0.282,0.0,0.0,349.15,94.62837499500671,101.33,97.93816993809894,34.94582776788542
11701,CC#N,O,---,---,0.839,0.161,0.0,0.0,349.75,96.60866152244824,101.33,99.9388714077472,34.567431398605876
11702,CC#N,O,---,---,0.856,0.144,0.0,0.0,349.95,97.06899187223259,101.33,100.40354760171768,34.48974080075358
11703,CC#N,O,---,---,0.986,0.014,0.0,0.0,353.55,100.6408623675117,101.33,103.9108921750788,33.32575272661513
11704,CC#N,O,---,---,0.0,1.0,0.0,0.0,333.35,20.1145015523148,20.0,21.061071744448117,42.614521111383
11705,CC#N,O,---,---,0.003,0.997,0.0,0.0,331.85,19.048561564662744,20.0,19.95253448563492,42.580711607541176
11709,CC#N,O,---,---,0.772,0.2279999999999999,0.0,0.0,307.25,18.49590503256682,20.0,19.331106137103443,34.779291514294414
11710,CC#N,O,---,---,0.9,0.0999999999999999,0.0,0.0,307.75,19.043295023613194,20.0,19.89164546044048,34.43306450041993
11711,CC#N,O,---,---,0.955,0.045,0.0,0.0,309.15,19.99982600358391,20.0,20.873344897427184,34.08060331648465
11712,CC#N,O,---,---,0.98,0.02,0.0,0.0,309.75,20.17851961963268,20.0,21.049389901751365,33.81546376459964
11713,CC#N,O,---,---,1.0,0.0,0.0,0.0,309.85,19.685563881320185,20.0,20.527306206348058,33.53096415671297
11714,CC#N,O,---,---,0.008,0.992,0.0,0.0,346.65,37.532348085227696,40.0,39.137286778887905,41.95638596493997
11718,CC#N,O,---,---,0.52,0.48,0.0,0.0,324.55,36.529343776339395,40.0,38.02493785731198,35.25046587231289
11719,CC#N,O,---,---,0.7,0.3,0.0,0.0,324.25,37.45983818800252,40.0,38.98375656287159,34.96564699093155
11720,CC#N,O,---,---,0.86,0.14,0.0,0.0,324.35,38.027102638935794,40.0,39.5552996366596,34.570299654054054
11721,CC#N,O,---,---,0.914,0.0859999999999999,0.0,0.0,324.75,38.38260854026796,40.0,39.90894288225732,34.29963706952655
11722,CC#N,O,---,---,0.98,0.02,0.0,0.0,325.45,37.96593017825465,40.0,39.4411395905722,33.673845584697894
11723,CC#N,O,---,---,0.99,0.01,0.0,0.0,326.35,38.73064464284462,40.0,40.22006624245026,33.5177785793675
11730,CC(C)=O,CCCCCCCCCCCCCCCC,---,---,0.4925,0.5075000000000001,0.0,0.0,333.15,87.26895402063379,96.539,90.00469063061513,28.57011608805852
11731,CC(C)=O,CCCCCCCCCCCCCCCC,---,---,0.544,0.4559999999999999,0.0,0.0,333.15,91.21007469535475,99.965,94.1070016834786,28.940425074580887
11732,CC(C)=O,CCCCCCCCCCCCCCCC,---,---,1.0,0.0,0.0,0.0,333.15,115.80695189539696,115.177,119.74525681001111,30.95352012633753
11733,CCCCO,OCCO,---,---,0.0,1.0,0.0,0.0,468.85,95.77754254595921,96.66,99.1064524103418,62.57882316209705
11744,CCCCO,OCCO,---,---,0.832,0.168,0.0,0.0,390.75,87.5855018014173,96.66,90.70773109621527,44.5808617614237
11745,CCCCO,OCCO,---,---,0.8495,0.1504999999999999,0.0,0.0,390.45,88.01813424662096,96.66,91.16096061001181,44.58465915166753
11746,CCCCO,OCCO,---,---,0.872,0.128,0.0,0.0,390.25,89.16465613612134,96.66,92.35099930029112,44.57449883072665
11747,CCCCO,OCCO,---,---,0.9445,0.0554999999999999,0.0,0.0,389.95,94.1598765804267,96.66,97.52474886240837,44.50637212754624
11748,CCCCO,OCCO,---,---,1.0,0.0,0.0,0.0,389.75,98.34449020182304,96.66,101.85756209704442,44.44412273728993
11749,CCCCOC(C)=O,OCCO,---,---,0.0,1.0,0.0,0.0,468.85,95.77754254595921,96.66,99.10645260855472,62.57882682528584
11750,CCCCOC(C)=O,OCCO,---,---,0.0038,0.9962,0.0,0.0,462.05,92.37167236431216,96.66,95.3626837000495,56.68838026455905
11751,CCCCOC(C)=O,OCCO,---,---,0.0133,0.9867,0.0,0.0,448.15,88.93543745095923,96.66,91.4675889931109,46.98457851715021
11752,CCCCOC(C)=O,OCCO,---,---,0.04,0.96,0.0,0.0,427.55,94.31730626267364,96.66,96.71705019872712,38.27637600425204
11753,CCCCOC(C)=O,OCCO,---,---,0.0515,0.9485,0.0,0.0,422.35,96.02286926559907,96.66,98.45531319199735,37.19056658805938
11754,CCCCOC(C)=O,OCCO,---,---,0.1247,0.8753,0.0,0.0,407.15,99.79811546401328,96.66,102.43971395829249,36.09686511576292
11755,CCCCOC(C)=O,OCCO,---,---,0.1849,0.8150999999999999,0.0,0.0,405.35,105.970089414361,96.66,108.83328436804958,36.51170544385132
11763,CCCCOC(C)=O,OCCO,---,---,0.8305,0.1694999999999999,0.0,0.0,401.65,103.91382905287456,96.66,106.96673296433316,38.93574920218819
11764,CCCCOC(C)=O,OCCO,---,---,0.874,0.126,0.0,0.0,400.55,101.84000436371514,96.66,104.84587289254398,38.90024169267341
11765,CCCCOC(C)=O,OCCO,---,---,0.9208,0.0792,0.0,0.0,399.75,100.95778896313018,96.66,103.94087715147117,38.786963837303894
11766,CCCCOC(C)=O,OCCO,---,---,0.9484,0.0515999999999999,0.0,0.0,399.15,100.1301630102594,96.66,103.08863444252552,38.66867356282702
11767,CCCCOC(C)=O,OCCO,---,---,1.0,0.0,0.0,0.0,397.85,98.00411824459216,96.66,100.88683181783097,38.24828589385014
11768,CCOC(C)=O,C1CCCCC1,---,---,0.06,0.94,0.0,0.0,350.65,103.53117081680087,101.33,106.78393458549289,31.715187824404964
11769,CCOC(C)=O,C1CCCCC1,---,---,0.109,0.891,0.0,0.0,348.85,104.04137676227728,101.33,107.34058866375037,31.678476459743894
11770,CCOC(C)=O,C1CCCCC1,---,---,0.199,0.8009999999999999,0.0,0.0,346.95,104.63982983880851,101.33,108.00588679940341,31.779785784815832
11771,CCOC(C)=O,C1CCCCC1,---,---,0.261,0.739,0.0,0.0,346.15,104.67670077583081,101.33,108.07057311633508,31.879828916006616
11772,CCOC(C)=O,C1CCCCC1,---,---,0.356,0.644,0.0,0.0,345.25,104.08518046253744,101.33,107.49346607286174,32.02516079015825
11773,CCOC(C)=O,C1CCCCC1,---,---,0.434,0.5660000000000001,0.0,0.0,344.85,103.74981839771488,101.33,107.16570234419942,32.12304356437257
11774,CCOC(C)=O,C1CCCCC1,---,---,0.475,0.525,0.0,0.0,344.85,104.01306860672196,101.33,107.44216043794188,32.16495177536058
11775,CCOC(C)=O,C1CCCCC1,---,---,0.581,0.419,0.0,0.0,344.75,103.54627389255886,101.33,106.97444702460082,32.28039853796305
11776,CCOC(C)=O,C1CCCCC1,---,---,0.665,0.3349999999999999,0.0,0.0,344.95,103.18802024510975,101.33,106.61175211218242,32.38686470186035
11777,CCOC(C)=O,C1CCCCC1,---,---,0.752,0.248,0.0,0.0,345.55,103.00528109014596,101.33,106.4269966530826,32.53732682619984
11778,CCOC(C)=O,C1CCCCC1,---,---,0.836,0.164,0.0,0.0,346.45,102.41199958333812,101.33,105.81975387714233,32.76114771102218
11779,CCOC(C)=O,C1CCCCC1,---,---,0.894,0.1059999999999999,0.0,0.0,347.35,101.7917840070564,101.33,105.18457554633937,32.98561510982091
11780,CCOC(C)=O,C1CCCCC1,---,---,0.934,0.0659999999999999,0.0,0.0,348.35,101.94414731430797,101.33,105.34264135307468,33.18153723828313
11803,C1CCCCC1,CCCCOC(C)=O,---,---,0.023,0.977,0.0,0.0,396.65,104.22811614623507,101.33,107.22802374393346,37.21270976877061
11804,C1CCCCC1,CCCCOC(C)=O,---,---,0.085,0.915,0.0,0.0,390.05,107.29520759211398,101.33,110.325903290203,35.325481846892224
11805,C1CCCCC1,CCCCOC(C)=O,---,---,0.152,0.848,0.0,0.0,384.25,109.36323441895284,101.33,112.43467320051774,34.09061521294826
11806,C1CCCCC1,CCCCOC(C)=O,---,---,0.237,0.763,0.0,0.0,378.45,110.61280032128528,101.33,113.84354204791629,34.373958941462185
11807,C1CCCCC1,CCCCOC(C)=O,---,---,0.323,0.677,0.0,0.0,373.75,110.59271276457534,101.33,113.84632818273413,33.76659080073092
11808,C1CCCCC1,CCCCOC(C)=O,---,---,0.383,0.617,0.0,0.0,370.35,108.17195901414932,101.33,111.38355248500713,33.45562221416817
11809,C1CCCCC1,CCCCOC(C)=O,---,---,0.441,0.5589999999999999,0.0,0.0,368.15,108.10102387307,101.33,111.32546243073418,33.21162542540647
11810,C1CCCCC1,CCCCOC(C)=O,---,---,0.578,0.422,0.0,0.0,363.55,106.41727956911998,101.33,109.63306225303924,32.80584242556746
11811,C1CCCCC1,CCCCOC(C)=O,---,---,0.687,0.3129999999999999,0.0,0.0,360.75,105.4593654445947,101.33,108.67483111483757,32.58903548393057
11812,C1CCCCC1,CCCCOC(C)=O,---,---,0.81,0.1899999999999999,0.0,0.0,357.85,103.72008165539096,101.33,106.916160338542,32.40393879334625
11813,C1CCCCC1,CCCCOC(C)=O,---,---,0.826,0.174,0.0,0.0,357.75,104.29813054983696,101.33,107.5108924780083,32.374650085216906
11814,C1CCCCC1,CCCCOC(C)=O,---,---,0.943,0.057,0.0,0.0,355.25,102.64776416977782,101.33,105.83607600091466,32.18676620914175
11815,c1ccccc1,CCCCOC(C)=O,---,---,0.044,0.956,0.0,0.0,395.75,103.65204361851498,101.33,106.65833288501588,37.325328671773
11816,c1ccccc1,CCCCOC(C)=O,---,---,0.078,0.922,0.0,0.0,393.55,105.6895134733793,101.33,108.74220206797216,36.76130529453567
11817,c1ccccc1,CCCCOC(C)=O,---,---,0.114,0.886,0.0,0.0,391.55,108.26528780197128,101.33,111.38074951130884,36.25571848140553
11818,c1ccccc1,CCCCOC(C)=O,---,---,0.159,0.841,0.0,0.0,388.85,110.09805096348703,101.33,113.26507253935313,35.74492819048861
11819,c1ccccc1,CCCCOC(C)=O,---,---,0.206,0.794,0.0,0.0,385.95,110.90020093437349,101.33,114.1003285635066,35.323609532746595
11820,c1ccccc1,CCCCOC(C)=O,---,---,0.238,0.762,0.0,0.0,383.85,110.58241395865106,101.33,113.78746202043303,35.09285563557026
11821,c1ccccc1,CCCCOC(C)=O,---,---,0.331,0.669,0.0,0.0,378.85,110.96035323191063,101.33,114.33570894127232,35.85452708200518
11823,c1ccccc1,CCCCOC(C)=O,---,---,0.441,0.5589999999999999,0.0,0.0,373.45,109.88084809478603,101.33,113.26955492475453,35.31523833751055
11824,c1ccccc1,CCCCOC(C)=O,---,---,0.536,0.4639999999999999,0.0,0.0,369.05,107.89979911866433,101.33,111.27012885584588,34.92508047289378
11825,c1ccccc1,CCCCOC(C)=O,---,---,0.598,0.402,0.0,0.0,366.45,106.74956698903922,101.33,110.1101585433592,34.70169649375806
11826,c1ccccc1,CCCCOC(C)=O,---,---,0.655,0.345,0.0,0.0,364.15,105.54432392991208,101.33,108.89179280296173,34.52006839042907
11827,c1ccccc1,CCCCOC(C)=O,---,---,0.704,0.296,0.0,0.0,362.25,104.46152075668554,101.33,107.79637118373262,34.38178356150159
