,DDB index,molecule_1,molecule_2,molecule_3,molecule_4,x1 [mol/mol],x2 [mol/mol],x3 [mol/mol],x4 [mol/mol],T [K],p_cosmo,p_ddb,p_cosmo_plus1K,hov_cosmo,hov_baseline
5290,7310,C1CCOC1,O,---,---,0.99,0.01,0.0,0.0,338.54,100.42119120091034,101.33,103.73135983943956,30.99562793797408,29.98544992
5291,7317,C1CCOC1,OCCO,---,---,0.7,0.3,0.0,0.0,343.99,93.73310480571683,101.33,96.70572571046516,30.80617336411673,37.4754575
5292,7318,C1CCOC1,OCCO,---,---,0.8,0.1999999999999999,0.0,0.0,342.65,96.48891941913764,101.33,99.5700205145212,30.77430628889899,34.9155896
5293,7319,C1CCOC1,OCCO,---,---,0.9,0.0999999999999999,0.0,0.0,341.1,99.17878797689542,101.33,102.37413811010958,30.76569013465126,32.36561429999999
5294,7320,CCO,c1ccc2ccccc2c1,---,---,0.9572,0.0427999999999999,0.0,0.0,353.15,103.64382784428206,103.711,107.62290569194018,39.1755650450975,35.787979453999995
5295,7321,CCO,c1ccc2ccccc2c1,---,---,0.961,0.039,0.0,0.0,353.15,103.99902028202396,104.151,107.991776598148,39.17596923433455,35.719433895
5296,7322,CCO,c1ccc2ccccc2c1,---,---,0.9631,0.0369,0.0,0.0,353.15,104.19692232369796,104.325,108.197292916217,39.17612658352096,35.6815534545
5297,7323,CCO,c1ccc2ccccc2c1,---,---,0.9645,0.0354999999999999,0.0,0.0,353.15,104.329503855328,104.418,108.33497323988873,39.176209785263424,35.65629982749999
5298,7324,CCO,c1ccc2ccccc2c1,---,---,0.9674,0.0325999999999999,0.0,0.0,353.15,104.60580481547709,104.818,108.62189183580296,39.17630316443481,35.603988742999995
5299,7325,CCO,c1ccc2ccccc2c1,---,---,0.99832,0.00168,0.0,0.0,343.15,72.91057543853907,70.901,75.8974566787929,39.422832627293545,35.80714327912
5300,7326,CCO,c1ccc2ccccc2c1,---,---,0.9982,0.0018,0.0,0.0,343.15,72.90202476970236,70.914,75.8885586790675,39.42287091210285,35.8092816562
5301,7327,CCO,c1ccc2ccccc2c1,---,---,0.9763,0.0237,0.0,0.0,343.15,71.39508562572317,70.794,74.3201875459723,39.42685943488469,36.199535473299996
5302,7328,CCO,c1ccc2ccccc2c1,---,---,0.977,0.023,0.0,0.0,343.15,71.4416766247938,70.901,74.36868460340216,39.42682240781923,36.187061607
5303,7329,CCO,c1ccc2ccccc2c1,---,---,0.9778,0.0221999999999999,0.0,0.0,343.15,71.495045496681,70.901,74.4242363114104,39.4267733511717,36.17280575979999
5304,7330,CCO,c1ccc2ccccc2c1,---,---,0.9783,0.0217,0.0,0.0,313.15,18.751356790182665,17.599,19.698311832433216,40.297694922104455,38.4333966909
5305,7331,CCO,c1ccc2ccccc2c1,---,---,0.9789,0.0211,0.0,0.0,313.15,18.76190347760884,17.545,19.70938730523157,40.29753602428585,38.423100284700006
5306,7332,CCO,c1ccc2ccccc2c1,---,---,0.9793,0.0207,0.0,0.0,313.15,18.76894675901405,17.572,19.71678371601457,40.29742985524212,38.4162360139
5307,7333,CCO,c1ccc2ccccc2c1,---,---,0.9797,0.0202999999999999,0.0,0.0,313.15,18.77599976463777,17.452,19.72419037498977,40.29732513014721,38.4093717431
5308,7334,CCO,c1ccc2ccccc2c1,---,---,0.9707,0.0292999999999999,0.0,0.0,298.15,8.501704292326036,7.759,8.982682361755344,40.81073467623404,39.7019195383
5309,7335,CCO,c1ccc2ccccc2c1,---,---,0.9719,0.0281,0.0,0.0,298.15,8.511142347105855,7.746,8.992651682527937,40.81051321843208,39.6816885811
5310,7336,CCO,c1ccc2ccccc2c1,---,---,0.9728,0.0272,0.0,0.0,298.15,8.518245887353777,7.799,9.000155099169499,40.810348485484894,39.6665153632
5311,7337,CCO,c1ccc2ccccc2c1,---,---,0.9734,0.0265999999999999,0.0,0.0,298.15,8.522993558698301,7.786,9.005170032617139,40.8102388334093,39.6563998846
5312,7342,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.134,0.312,0.398,0.156,333.25,34.386881644810266,35.1,35.78705734907376,36.96341034027886,41.166110728
5313,7343,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.158,0.325,0.359,0.1579999999999999,333.25,36.1566867545934,37.2,37.626270612621205,36.89805396615255,40.68926703099999
5314,7344,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.257,0.236,0.261,0.246,333.35,36.034862177620994,38.0,37.52847254697875,37.63600529198247,40.186586321
5315,7345,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.05,0.33,0.55,0.0699999999999998,333.05,31.737004628320456,32.3,33.02028734116776,36.667185182456905,42.49471935
5316,7346,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.096,0.273,0.496,0.135,333.15,30.59608468441516,32.4,31.85216221253363,37.2393583184244,42.312182772
5317,7347,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.131,0.246,0.403,0.2199999999999999,333.05,30.348069117473678,31.9,31.60479632020017,37.53412058888455,41.71931038499999
5318,7348,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.477,0.095,0.21,0.218,333.25,36.74511450098815,38.3,38.32400332563369,38.963862042185966,39.810962919
5319,7349,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.485,0.147,0.181,0.187,332.95,39.85010710756711,41.901,41.54042961803479,38.40472975999125,39.219661337999995
5320,7350,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.411,0.138,0.294,0.1569999999999999,333.05,36.15627775799314,37.4,37.69605333594219,38.57831075687669,40.40494827499999
5321,7351,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.355,0.202,0.302,0.141,333.05,37.76444185628815,39.499,39.34602214094063,37.95123253049528,40.262725515
5322,7352,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.208,0.293,0.296,0.203,333.25,36.7144638157396,38.1,38.21812027714364,37.17439642716899,40.253437026
5323,7353,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.164,0.338,0.34,0.1579999999999999,332.95,36.65723414250724,37.9,38.14679215086476,36.82277030537634,40.464429512
5324,7354,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.157,0.341,0.35,0.152,332.25,35.49814940821219,37.0,36.94597424880011,36.80204676494315,40.610750538999994
5325,7355,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.157,0.435,0.251,0.1569999999999999,332.95,41.03668510792006,42.201,42.67926954431086,36.28288487410749,39.18208200799999
5326,7356,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.133,0.456,0.276,0.1349999999999999,332.95,40.93559663995003,42.001,42.56760596800583,36.14110367823381,39.31472586499999
5327,7357,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.109,0.475,0.305,0.111,333.05,40.92283898092638,41.601,42.547045068045,36.0042022992899,39.479877435
5328,7358,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.244,0.339,0.169,0.2479999999999999,333.05,40.57469704083539,42.201,42.22579980461964,36.8965519259446,38.89710978999999
5329,7359,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.071,0.476,0.379,0.074,333.35,39.88427935735111,41.801,41.4596396220843,35.89855940334169,40.130947694999996
5330,7360,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.062,0.465,0.409,0.0639999999999999,333.05,38.6079766963815,39.899,40.13681745008303,35.923779667271624,40.48821107999999
5331,7361,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.045,0.469,0.442,0.0439999999999999,333.25,38.47905597464075,39.499,39.9977664647519,35.85052461520988,40.745650794999996
5332,7362,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.25,0.263,0.231,0.256,333.05,36.78772401214491,38.799,38.30619894036981,37.41528722790574,39.84652376
5333,7363,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.076,0.801,0.05,0.073,333.05,53.09325307402322,53.7,55.13305505228011,34.87334811296546,35.51711926
5334,7364,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.108,0.769,0.019,0.104,332.95,53.59081710703157,54.5,55.65946151369634,35.01400594110815,35.393421311
5335,7365,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.095,0.579,0.23,0.096,333.05,44.810679928634414,45.6,46.56793563755367,35.582051231936774,38.275709355
5336,7366,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.048,0.555,0.349,0.0479999999999999,333.15,42.02607635689647,42.401,43.67089295816397,35.534709691869736,39.479093103
5337,7367,CCO,CCOC(C)=O,CCCCO,CCCCOC(C)=O,0.24,0.377,0.147,0.236,333.05,42.34904208868666,43.4,44.06204689714414,36.68031456946399,38.48830779
5354,7401,CC(C)=O,CCCCCC,CC(C)O,---,0.62674,0.0704,0.30286,0.0,330.05,96.98484035528097,101.3,100.43641578650652,31.769265652790345,30.39790932368
5355,7402,CC(C)=O,CCCCCC,CC(C)O,---,0.66753,0.22494,0.10753,0.0,324.65,94.39850235578362,101.3,97.77796334794796,30.91894251574869,28.72507467706
5356,7403,CC(C)=O,CCCCCC,CC(C)O,---,0.3167,0.07115,0.61215,0.0,336.05,96.47698738476528,101.3,99.92998924943772,33.11684975749057,34.1002801021
5357,7404,CC(C)=O,CCCCCC,CC(C)O,---,0.11337,0.22922,0.65741,0.0,335.15,94.59820431569597,101.3,98.02891898692674,33.36964291273069,35.407915629650006
5358,7405,CC(C)=O,CCCCCC,CC(C)O,---,0.37452,0.50483,0.12065,0.0,325.25,94.03110756965609,101.3,97.38616134132738,30.9312027434625,29.99862804451
5359,7406,CC(C)=O,CCCCCC,CC(C)O,---,0.12589,0.50909,0.3650199999999999,0.0,331.15,95.39438165691044,101.3,98.82909417466048,32.34886887905258,32.91768434636
5360,7407,CC(C)=O,CCCCCC,CC(C)O,---,0.60816,0.0,0.3918399999999999,0.0,334.65,99.30537831087284,101.3,102.82037992929544,32.4856279872711,30.98325921792
5361,7408,CC(C)=O,CCCCCC,CC(C)O,---,0.40822,0.0,0.59178,0.0,339.05,98.99407208772004,101.3,102.5222908150986,33.570841557807974,33.28147315222
5362,7409,CC(C)=O,CCCCCC,CC(C)O,---,0.0,0.31736,0.68264,0.0,337.75,97.80002436918028,101.3,101.37502098511608,34.152944328325894,35.84821557104
5363,7410,CC(C)=O,CCCCCC,CC(C)O,---,0.0,0.51125,0.48875,0.0,335.85,98.65756617363836,101.3,102.24383059234228,33.58563199325278,34.213472425
5364,7411,CC(C)=O,CCCCCC,CC(C)O,---,0.68998,0.31001,9.99999999995449e-06,0.0,322.75,93.06709725989668,101.3,96.39534597646784,30.526673405921148,27.711888668
5365,7412,CC(C)=O,CCCCCC,CC(C)O,---,0.49728,0.50272,1.1102230246251563e-16,0.0,322.85,92.4692284756686,101.3,95.76025396737764,30.401756990276343,28.488728317440003
5366,7413,CCOC(C)=O,c1ccccc1,---,---,0.1497,0.8503000000000001,0.0,0.0,323.15,34.78429842800467,36.996,36.23167376438074,35.5059873864005,34.6268355049
5367,7414,CCOC(C)=O,c1ccccc1,---,---,0.3346,0.6654,0.0,0.0,323.15,35.903658397604744,37.509,37.38889843737064,35.30307652948904,34.6650759682
5368,7415,CCOC(C)=O,c1ccccc1,---,---,0.458,0.542,0.0,0.0,323.15,36.51069114047237,37.69,38.01480848385442,35.16026346306436,34.690597186000005
5369,7416,CCOC(C)=O,c1ccccc1,---,---,0.5697,0.4303,0.0,0.0,323.15,36.97401829467484,37.825,38.49130375200372,35.02633645609129,34.7136986449
5370,7417,CCOC(C)=O,c1ccccc1,---,---,0.6289,0.3711,0.0,0.0,323.15,37.18830287720862,37.94,38.71114280472058,34.95346682543137,34.7259422113
5371,7418,CCOC(C)=O,c1ccccc1,---,---,0.6708,0.3292,0.0,0.0,323.15,37.32728914387668,37.972,38.85348149861544,34.901038000744784,34.7346078436
5372,7419,CCOC(C)=O,c1ccccc1,---,---,0.717,0.283,0.0,0.0,323.15,37.46856008806186,38.0,38.99790077629567,34.84235404771829,34.744162789
5373,7420,CCOC(C)=O,c1ccccc1,---,---,0.7599,0.2400999999999999,0.0,0.0,323.15,37.58861626056289,38.053,39.12037019714899,34.78698685242077,34.7530352383
5374,7421,CCOC(C)=O,c1ccccc1,---,---,0.7629,0.2370999999999999,0.0,0.0,323.15,37.59661355513051,38.053,39.12851795199848,34.783082006561074,34.7536556893
5375,7422,CCOC(C)=O,c1ccccc1,---,---,0.8162,0.1837999999999999,0.0,0.0,323.15,37.73006064904291,38.077,39.264240641962125,34.712951350671304,34.76467903539999
5376,7423,CCOC(C)=O,c1ccccc1,---,---,0.8545,0.1454999999999999,0.0,0.0,323.15,37.81588035986797,38.102,39.3512310145218,34.66162921643677,34.772600126499995
5377,7424,CCOC(C)=O,c1ccccc1,---,---,0.8637,0.1362999999999999,0.0,0.0,323.15,37.83524229117023,38.108,39.37081622394367,34.64917874780455,34.7745028429
5378,7425,CCOC(C)=O,c1ccccc1,---,---,0.8976,0.1024,0.0,0.0,323.15,37.90239726864355,38.124,39.43860015100315,34.60288027116113,34.7815139392
5379,7426,CCOC(C)=O,c1ccccc1,---,---,0.1225,0.8775,0.0,0.0,333.15,51.30014491583928,53.298,53.273465422769824,34.93610624981615,34.000840925
5380,7427,CCOC(C)=O,c1ccccc1,---,---,0.3124,0.6876,0.0,0.0,333.15,52.9566312693479,54.642,54.98541535967548,34.79715563606645,34.017956612
5381,7428,CCOC(C)=O,c1ccccc1,---,---,0.3904,0.6095999999999999,0.0,0.0,333.15,53.51399758674391,55.046,55.5603246705729,34.733688582077306,34.024986752
5382,7429,CCOC(C)=O,c1ccccc1,---,---,0.4724,0.5276000000000001,0.0,0.0,333.15,54.03070278768885,55.381,56.092543017730506,34.66364093600008,34.032377412
5383,7430,CCOC(C)=O,c1ccccc1,---,---,0.5702,0.4297999999999999,0.0,0.0,333.15,54.55970470051511,55.645,56.6363618139218,34.57588335432891,34.041192126
5384,7431,CCOC(C)=O,c1ccccc1,---,---,0.6338,0.3661999999999999,0.0,0.0,333.15,54.85506559308105,55.769,56.93930341435687,34.51636753367863,34.046924393999994
5385,7432,CCOC(C)=O,c1ccccc1,---,---,0.6841,0.3158999999999999,0.0,0.0,333.15,55.0623173991633,55.862,57.15143678343021,34.46789542455633,34.051457932999995
5386,7433,CCOC(C)=O,c1ccccc1,---,---,0.7595,0.2405,0.0,0.0,333.15,55.33022126000672,55.943,57.42484674135024,34.39281257001749,34.058253735
5387,7434,CCOC(C)=O,c1ccccc1,---,---,0.82,0.18,0.0,0.0,333.15,55.50851552039472,55.985,57.60600261657774,34.33034345456714,34.063706599999996
5420,7492,CO,CC(C)O,O,---,0.032,0.013,0.955,0.0,362.75,101.14849972805813,101.33,104.97039816747343,40.68999780951415,38.502991112
5421,7493,CO,CC(C)O,O,---,0.034,0.025,0.941,0.0,361.65,105.8185011880015,101.33,109.84104804147772,40.68413392395449,38.511297472
5422,7494,CO,CC(C)O,O,---,0.069,0.025,0.906,0.0,359.05,100.90703177305431,101.33,104.78874380336784,40.57265071235898,38.029366143
5423,7495,CO,CC(C)O,O,---,0.122,0.039,0.839,0.0,356.05,99.03746472393324,101.33,102.89948385048362,40.43502811079949,37.179605495
5424,7496,CO,CC(C)O,O,---,0.127,0.02,0.853,0.0,356.35,97.35385108923882,101.33,101.13243285596022,40.31693222093696,37.11503385099999
5425,7497,CO,CC(C)O,O,---,0.178,0.335,0.487,0.0,351.95,98.69516844381292,101.33,102.62220475447586,40.29944310025086,35.557048669
5426,7498,CO,CC(C)O,O,---,0.225,0.251,0.524,0.0,351.25,98.19961208525176,101.33,102.10494332953068,40.11950411604936,34.927560712
5427,7499,CO,CC(C)O,O,---,0.246,0.131,0.623,0.0,351.25,97.04146568713,101.33,100.89422534577297,40.05309963538128,34.849155082
5428,7500,CO,CC(C)O,O,---,0.276,0.146,0.578,0.0,350.95,98.97395507536793,101.33,102.89397990080914,39.890403071002666,34.238653148
5429,7501,CO,CC(C)O,O,---,0.303,0.031,0.666,0.0,350.35,95.49490317703815,101.33,99.26764804818409,39.65651312131983,34.071686846000006
5430,7502,CO,CC(C)O,O,---,0.304,0.194,0.502,0.0,350.15,99.6039653144033,101.33,103.55102319694991,39.729545383368,33.617764199999996
5431,7503,CO,CC(C)O,O,---,0.345,0.065,0.5900000000000001,0.0,348.35,93.1180717309886,101.33,96.83090390766084,39.560919554342526,33.30120095
5432,7504,CO,CC(C)O,O,---,0.351,0.196,0.453,0.0,349.15,99.93562565473856,101.33,103.89447426452163,39.49003377275033,32.765444815
5433,7505,CO,CC(C)O,O,---,0.363,0.536,0.1009999999999999,0.0,348.45,104.89486093579652,101.33,108.99544879527984,38.82396396117342,31.67378972299999
5434,7506,CO,CC(C)O,O,---,0.382,0.19,0.428,0.0,348.25,99.00887486885355,101.33,102.93741694075251,39.34993250463073,32.242075746
5435,7507,CO,CC(C)O,O,---,0.409,0.091,0.5,0.0,348.05,98.2084236907885,101.33,102.1009648275967,39.262865803351,31.987585384000003
5436,7508,CO,CC(C)O,O,---,0.454,0.084,0.462,0.0,347.15,98.46326627453428,101.33,102.36665701462948,39.06771440888696,31.183556826
5437,7509,CO,CC(C)O,O,---,0.498,0.15,0.352,0.0,346.25,100.19854863374788,101.33,104.16893424544378,38.84845131519568,30.208090956
5438,7510,CO,CC(C)O,O,---,0.499,0.364,0.137,0.0,345.95,103.56869843438218,101.33,107.64563151802476,38.53102026076737,29.658404556
5439,7511,CO,CC(C)O,O,---,0.508,0.137,0.355,0.0,346.05,99.96269112363892,101.33,103.92512134176884,38.81701023969762,30.058985403999998
5440,7512,CO,CC(C)O,O,---,0.6,0.096,0.304,0.0,344.65,101.13377818878187,101.33,105.13951226545947,38.474651821253374,28.444697511999998
5441,7513,CO,CC(C)O,O,---,0.608,0.12,0.272,0.0,344.25,100.70770347157958,101.33,104.70154547017204,38.43256681400969,28.254288352000003
5442,7514,CO,CC(C)O,O,---,0.626,0.137,0.237,0.0,343.85,100.91908151936524,101.33,104.92217147284327,38.35156443005227,27.882426641000002
5443,7515,CO,CC(C)O,O,---,0.652,0.127,0.2209999999999999,0.0,343.45,101.17864043651802,101.33,105.1923914635468,38.26593297059126,27.419385204
5444,7516,CO,CC(C)O,O,---,0.737,0.091,0.172,0.0,342.15,101.83095187153056,101.33,105.87428140103006,38.01134589608368,25.910968901999997
5445,7517,CO,CC(C)O,O,---,0.743,0.191,0.066,0.0,341.75,102.67169373107993,101.33,106.74381181751528,37.880734872833926,25.57929609
5446,7518,CO,CC(C)O,O,---,0.812,0.143,0.0449999999999999,0.0,340.55,102.02048375078454,101.33,106.0799458251465,37.73565702068501,24.411574015999992
5447,7519,CCCCO,Cc1cccc(C)c1,---,---,0.053,0.947,0.0,0.0,308.15,2.3570517148284136,2.2,2.490349360653379,43.57331335612552,43.029113751
5448,7520,CCCCO,Cc1cccc(C)c1,---,---,0.111,0.889,0.0,0.0,308.15,2.4648929105716224,2.4505,2.606612587368622,44.27962065450471,43.541976837
5449,7521,CCCCO,Cc1cccc(C)c1,---,---,0.1715,0.8285,0.0,0.0,308.15,2.5243305594634027,2.6904,2.6710809131421973,44.75816815518454,44.0769460905
5450,7532,CCCCO,Cc1cccc(C)c1,---,---,0.946,0.054,0.0,0.0,308.15,1.970620908830764,2.16,2.10450281509499,52.06369293029675,50.925436782
5451,7533,CCCCO,Cc1cccc(C)c1,---,---,1.0,0.0,0.0,0.0,308.15,1.8010913314007098,1.7905,1.927638547544712,53.78436616651211,51.40293
5452,7534,CO,CCO,O,---,0.1566,0.8306,0.0128,0.0,348.95,101.69566078407856,101.33,105.65729754110572,38.80186518211277,33.070230742
5453,7535,CO,CCO,O,---,0.2753,0.7143,0.0103999999999999,0.0,347.07,101.76815668707756,101.33,105.7456335675714,38.509129039157365,31.431248662399994
5454,7536,CO,CCO,O,---,0.3261,0.6595,0.0143999999999999,0.0,346.05,100.67071677366638,101.33,104.61928159896009,38.41687912009265,30.768842813
5455,7537,CO,CCO,O,---,0.3745,0.6116,0.0138999999999999,0.0,344.95,99.1603512366166,101.33,103.06557630495132,38.32647208591848,30.124730811799996
5456,7538,CO,CCO,O,---,0.3845,0.5983,0.0171999999999998,0.0,345.21,100.6364687729736,101.33,104.59159160555323,38.30593956043203,29.973148683599995
5457,7539,CO,CCO,O,---,0.4808,0.5028,0.0163999999999999,0.0,344.25,102.14282754583472,101.33,106.15972870918552,38.11747801622703,28.6018181356
5458,7540,CO,CCO,O,---,0.4908,0.4895,0.0196999999999999,0.0,344.05,101.79925133422633,101.33,105.8064955859298,38.10922480930986,28.483063990299993
5459,7541,CO,CCO,O,---,0.551,0.4276,0.0213999999999999,0.0,343.25,101.73822056768591,101.33,105.75165854899784,38.01232541735189,27.649295909999992
5460,7542,CO,CCO,O,---,0.5945,0.3847,0.0207999999999999,0.0,342.95,102.78205910621465,101.33,106.83561637336764,37.93628598427327,27.017839604999995
5461,7543,CO,CCO,O,---,0.6479,0.3303,0.0217999999999999,0.0,342.05,101.83535149925478,101.33,105.86522991809473,37.863598730701504,26.287517359799995
5462,7544,CO,CCO,O,---,0.6961,0.2817,0.0221999999999999,0.0,341.25,100.983490884754,101.33,104.99196761588648,37.80079853581983,25.624121012899995
5463,7545,CO,CCO,O,---,0.7667,0.2113,0.0219999999999999,0.0,340.85,102.71757903488653,101.33,106.7930433675314,37.69561666586569,24.594830725999998
5464,7546,CO,CCO,O,---,0.7807,0.202,0.0173,0.0,339.95,99.9136335231163,101.33,103.89839017795803,37.68766423577556,24.423480475999998
5465,7547,CO,CCO,O,---,0.7829,0.1996,0.0174999999999999,0.0,340.25,101.19062653817132,101.33,105.2179534748117,37.67742278353904,24.371234848799997
5466,7548,CO,CC(C)O,O,---,0.086,0.141,0.773,0.0,353.35,91.46512210545276,101.33,95.1359530947033,40.96471574564868,37.80726852
5467,7550,CO,CC(C)O,O,---,0.113,0.515,0.372,0.0,350.95,92.78092959240008,101.33,96.51280051241464,40.49850665099619,36.430357084
5468,7551,CO,CC(C)O,O,---,0.132,0.073,0.795,0.0,353.35,92.87254628036746,101.33,96.56394014079363,40.5775105632324,37.09645759
5469,7552,CO,CC(C)O,O,---,0.143,0.054,0.8029999999999999,0.0,353.35,92.6388958610653,101.33,96.3101873599401,40.460608245340026,36.934416735
5470,7554,CO,CC(C)O,O,---,0.175,0.058,0.7669999999999999,0.0,352.75,93.66912151991664,101.33,97.38044252669336,40.31500440629786,36.338660409
5471,7556,CO,CC(C)O,O,---,0.194,0.148,0.658,0.0,352.15,96.28570123248552,101.33,100.1158797217136,40.33500694476444,35.754751905999996
5472,7558,CO,CC(C)O,O,---,0.23,0.09,0.68,0.0,350.95,93.34085175559844,101.33,97.0600279539266,40.12595645155309,35.30424684
5473,7559,CO,CC(C)O,O,---,0.248,0.154,0.598,0.0,349.65,91.86839175039596,101.33,95.55322413043862,40.08921342160001,34.87662824
5474,7560,CO,CC(C)O,O,---,0.308,0.179,0.5129999999999999,0.0,348.05,91.71046636817468,101.33,95.3939063068268,39.7760070404245,33.753287951999994
5475,7561,CO,CC(C)O,O,---,0.419,0.134,0.4469999999999999,0.0,346.85,95.52594478640486,101.33,99.33594238643286,39.2331328959678,31.769096685999997
5476,7562,CO,CC(C)O,O,---,0.442,0.13,0.428,0.0,345.95,93.9845849359358,101.33,97.7440976218451,39.14231404516646,31.393638642000003
5477,7563,CO,CC(C)O,O,---,0.547,0.103,0.35,0.0,344.75,97.40056954680706,101.33,101.27860730225518,38.69433984554505,29.471399335999998
5478,7565,CCCCO,OCCO,---,---,0.02,0.98,0.0,0.0,376.3,5.221239160537074,5.333,5.4459712026445,49.74684704466063,53.36381958
5479,7567,CCCCO,OCCO,---,---,0.253,0.747,0.0,0.0,341.0,5.629988195464212,5.333,5.9257331056259925,49.64341920960301,53.942750269
5480,7568,CCCCO,OCCO,---,---,0.326,0.6739999999999999,0.0,0.0,339.09,5.79900208582867,5.333,6.107964048766746,49.77100077282291,53.457792086
5481,7569,CCCCO,OCCO,---,---,0.415,0.585,0.0,0.0,336.41,5.655882576803684,5.333,5.963721408193002,50.018042793655695,52.922851109999996
5482,7570,CCCCO,OCCO,---,---,0.517,0.483,0.0,0.0,334.32,5.62748136891794,5.333,5.939010821885652,50.221588134154416,52.241816438
5483,7571,CCCCO,OCCO,---,---,0.65,0.35,0.0,0.0,332.32,5.709844812150996,5.333,6.031108965534614,50.41401661385679,51.30855045
5484,7572,CCCCO,OCCO,---,---,0.771,0.2289999999999999,0.0,0.0,330.09,5.628631921905792,5.333,5.951232549301111,50.64291402102016,50.532699502999996
5485,7573,CCCCO,OCCO,---,---,0.821,0.179,0.0,0.0,329.27,5.627223748352471,5.333,5.951935263384722,50.72499078084402,50.208524413999996
5486,7574,CCCCO,OCCO,---,---,0.852,0.148,0.0,0.0,328.77,5.6299063157831455,5.333,5.956118855472677,50.77505981204267,50.008737516
5487,7575,CCCCO,OCCO,---,---,0.883,0.1169999999999999,0.0,0.0,328.26,5.630211990820176,5.333,5.957827476981862,50.82685986592738,49.81175088
5488,7576,CCCCO,OCCO,---,---,0.911,0.0889999999999999,0.0,0.0,327.54,5.548428943024028,5.333,5.8732849497936686,50.909109812512966,49.667582494
5489,7577,CCCCO,OCCO,---,---,0.935,0.0649999999999999,0.0,0.0,326.98,5.497132331622943,5.333,5.820534480114421,50.972851272831925,49.538559799999994
5490,7578,CCCCO,OCCO,---,---,0.946,0.054,0.0,0.0,326.83,5.507458580283237,5.333,5.831871974705582,50.98784249365996,49.46643453
5491,7580,CCCCO,OCCO,---,---,0.043,0.957,0.0,0.0,374.05,7.93326449632168,8.0,8.259988786397992,47.07509657083995,53.304444749
5492,7581,CCCCO,OCCO,---,---,0.169,0.831,0.0,0.0,354.08,8.474943245844734,8.0,8.873495600553824,48.03913091049691,53.622092566999996
