smiles,Tc,Train/Valid/Test
CCC1(C)CC(C)(C)c2ccc(C)cc21,,Train
Cc1cccc2c1ccc1cc(C(C)C)ccc12,,Train
Cc1ccc2c(C)ccc(C(C)C)c2c1,,Train
CC(C)(CC(=O)O)CC(=O)O,,Valid
OCC1=CCCCC1,,Test
CCC(C)C1CCCC1,,Train
Cc1ccc2ccc(C)c(C)c2c1,,Train
O=C1CC(c2ccccc2)Oc2ccccc21,,Train
Cc1cccc(O)c1O,,Valid
Cc1ccc(C)c(C)c1C,,Train
C1=C(C2CCCC2)CCC1,,Valid
OC1CCCC1C1CCCC1,,Train
Cc1cc(O)c(C)c(C)c1C,,Train
CCCCCCCCOC(=O)CCCCC,,Train
CC1(C)C2CC3C1C3(C)C2,,Train
COC(=O)C#Cc1ccccc1,,Train
CC(C)C1CCC(C)C1C,,Test
CC1=CC2CCC1CC2,,Train
C=CC(C)CC=CC,,Train
C=CC(C)C(C)C=C,,Train
Cc1ccc(C(C)C)cc2c(C)ccc1-2,,Train
C=CCCCCCC=C,,Train
Cc1ccc(C(C)C)c(O)c1O,,Train
COc1cc(OC)c(C(=O)O)cc1OC,,Train
Cc1cccc2ccc(C(C)C)cc12,,Train
C#CC#CC,,Train
CCC#CC(C)(C)C,,Train
CCC(C)C(C)(C)O,,Test
CC1(C)CCc2ccccc21,,Train
O=C1CCOc2ccccc21,,Train
O=c1ccoc2ccccc12,,Train
C=C(C)C=CC(=C)C,,Train
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,Test
CCOc1ccc(CC(=O)O)cc1,,Train
Cc1ccc(-c2ccc(C)c(C)c2)cc1C,,Train
CCc1cccc(C(C)C)c1,,Train
CCC1(C)CCCCC1,,Test
CCOc1cccc(C=O)c1O,,Train
C1CCC2=C(C1)CCCC2,,Train
c1ccc2c(c1)CCOC2,,Train
c1ccc2c(c1)CCCO2,,Train
c1ccc2c(c1)OCCO2,,Test
CCc1occc(=O)c1O,,Train
CCCCC=CCCCCC,,Train
c1ccc2c3c(ccc2c1)CCC3,,Train
COc1ccc(C)cc1OC,,Train
CC1(OO)CCCCC1,,Train
CCCC(=O)c1ccccc1,,Train
CC(C)CCC(C)CCC(C)C,,Train
CC(C)=CCCC(C)=C1CC=C(C)CC1,,Train
Cc1ccc(Cc2ccc(C)cc2)cc1,,Train
O=C(CCC(=O)c1ccccc1)c1ccccc1,,Train
Cc1cc(C)c(Cc2cc(C)c(C)cc2C)cc1C,,Valid
CC(C)(C)CCCCCCCCCCCCC(C)(C)C,,Valid
CCCCCCCCCCC(C)(C)C,,Train
C1CCC2CCCC2C1,,Valid
c1ccc2c(c1)CCC2,,Train
c1ccc2c(c1)COC2,,Train
c1ccc2c(c1)CCO2,,Train
CC(C)c1ccc2occ(C=O)c(=O)c2c1,,Train
Cc1ccc(O)cc1O,,Train
Cc1cc(C)c(O)cc1C,,Train
COOC(=O)CCC(=O)OC(C)(C)C,,Train
CCC1CCCC1=O,,Train
C=C1C=CC=C1,,Train
O=C1C=CCO1,,Train
CC1(C)CC2C=CC1C2,,Train
C=C1CC2CC1CC2(C)C,,Train
CC1=CC2CC1CC2(C)C,,Train
C=C1CC2CCC1C2,,Train
O=C1CC2CCC1C2,,Train
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,,Test
CC=CCCC=CC,,Valid
Cc1ccc(O)c(C(C)(C)CC(C)(C)C)c1,,Train
COc1cc(CO)ccc1O,,Train
CC(CC(=O)O)C(=O)O,,Train
CC(C)CCCCCC=O,,Train
CCCCCCC(C)Cc1ccccc1,,Train
C=CC(C)CCCC(C)C,,Train
CC=CC(=O)CC(C)C,,Test
O=Cc1ccoc1,,Train
C1=CC2CCC1C2,,Train
CC1CCC(C(C)(C)O)CC1,,Test
CC(=O)C(C)CCCC(C)C,,Train
Cc1cc(C)cc(C(=O)O)c1,,Train
CC(C)c1cccc(O)c(=O)c1,,Train
CC(C)C1=CC(=O)C(C)CC1,,Train
Cc1ccc(C(C)C)cc1O,,Train
Cc1cc(C(=O)O)ccc1O,,Train
C=C1CCC(C(=C)C)CC1,,Test
C=O,,Train
CC1CC=C(C(C)C)CC1,,Valid
O=C1CC1,,Train
COc1cc(O)cc(OC)c1,,Train
CCCCC1(C)CCCCC1,,Train
C=CCc1ccc(OC)c(O)c1,,Train
CCCCCCCCCCCCCCCc1cccc(O)c1,,Test
O=c1cc(CO)occ1O,,Train
O=C(O)CCc1ccccc1,,Train
COC(=O)C(OC)C(=O)OC,,Train
OCCc1ccc(O)cc1,,Train
O=C(O)CCc1ccc(O)cc1,,Test
COc1cccc(CCO)c1,,Valid
OC1CCCCCC1,,Train
O=C1CCCCCC1,,Train
O=C1CCCCCO1,,Train
O=C1CCCCCCC1,,Train
CCCCC(=O)CCCC,,Train
C=CCCCC(C)C,,Train
CC(=O)CCCC(C)CCCC(C)CCCC(C)C,,Train
O=C1CCCCCCCCCCCCCC1,,Train
C=c1ccc(=C)cc1,,Train
CCC(C)CCCCCCCCCCCO,,Train
CC#CC,,Train
C1COC1,,Train
CCCCC(C)(C)C(C)=O,,Train
CC1CC=CC(C)(C)C1,,Train
CC1=CC(C)(C)CCC1,,Train
CC(C)CC(=O)O,,Train
Cc1ccc(C)c2c1CCCC2=O,,Train
O=C1CCCC(=O)C1,,Valid
Cc1cc(O)cc(O)c1,,Train
CC(C)=CC(=O)C=C(C)C,,Test
O=c1c2ccc(O)c(O)c2oc2cccc(O)c12,,Train
O=c1c2ccc(O)cc2oc2cccc(O)c12,,Train
O=c1cccco1,,Train
CC(C)CCCC(C)CCCCC(C)CCCC(C)C,,Train
CCCCCCCCCC(=O)CCCCCCCCC,,Train
C=CC=CC,,Train
OCCCO,,Train
C1COCOC1,,Train
O=C(O)CCCCCCC(=O)O,,Train
O=C(O)CCCCCCCCCCCC(=O)O,,Train
O=C(O)CCCCCCCCCCCCCCC(=O)O,,Test
C1CCOCOC1,,Train
c1ccc(C(c2ccccc2)C2CCCCC2)cc1,,Test
O=C(O)CCCCCCCCCCCO,,Train
CCCCCCCCC(=O)OCCCC,,Train
CCCCCCCCCCCCCCCCCCCC(=O)O,,Train
CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,,Train
CCCCCC1CO1,,Train
CCCCCCC(=O)CCC(C)C,,Train
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,,Train
CC(C)=CC(C)c1ccccc1,,Train
CC1(C)C=CC(C)(C)CC1,,Train
CCCCCCCc1ccc(O)cc1C,,Train
CC1OC1(C)C,,Train
CC1(C)C2CCC1(C)C(O)C2,,Test
CC(=O)Oc1ccccc1C(=O)O,,Valid
CCC(C)=C(CC)CC,,Train
CC1CCC(c2ccccc2)C1,,Valid
Cc1ccc(C(C)c2ccccc2C)cc1,,Train
CC1(C)C2CC3C(C2)C31C,,Test
CCCCCc1cc(O)ccc1C,,Train
Cc1ccc(C(=O)O)c(O)c1,,Train
C1CC12CC21CC12CC2,,Train
CC1(C)CCC(C)(C)C1,,Valid
C=C(C)C(C)C(C)(C)C,,Train
C=CCC(CC)C(C)=O,,Train
C#Cc1ccccc1O,,Train
CC(O)CC(C)CC(C)(C)C,,Train
CC1C=C(C(C)C)CC1,,Train
CCCCCCCCOC(C)CC,,Train
CCCCCCCCOC(=O)C(C)O,,Train
CCC(C)C(O)(CC)CC,,Test
CCCC(O)(C(C)C)C(C)C,,Train
CCCC(O)(CCC)C(C)C,,Train
CC(C)C(O)(C(C)C)C(C)C,,Train
CCCOC(=O)CCCCCCC(=O)OCCC,,Train
CC1=C(C)C2(C)CCC1C2,,Train
CC(C)C1CCC(C)(C(=O)O)C1,,Test
CC(C)OC(=O)C(C)(C)C,,Train
CCCCOC(=O)C(C)(C)C,,Train
CCOC(=O)C(C)(C)CC,,Test
CCCOC(=O)C(CC)CC,,Train
COC(=O)CCCCCCCC(C)C,,Train
COC(=O)CCCCCCCCC(C)C,,Test
COC(=O)CCCCCCCCCCC(C)C,,Test
COC(=O)CCCCCCCCCCCCC(C)C,,Train
COC(=O)CCCCCCCCCCCCCCC(C)C,,Train
CCC(C)CCCCCC(=O)OC,,Train
CC1CC(C)C(C)CC1=O,,Test
CCCCOCC(C)O,,Train
CC1C(O)CC2(C(C)C)CC12,,Valid
CCCCCCCCOC(C)(C)C,,Train
CCCCCCCCOC(=O)CCCCCC,,Train
CC=C(C)C,,Train
CC1(C)CCCC(C)(C)C1(C)C,,Train
C=COC(=O)CCCCC(=O)OCCC,,Valid
CCOCCOC,,Train
C=C(C)C(=C)C,,Train
CC(O)C(C)O,,Train
CC(=O)C(C)O,,Train
CC1=CC2CCC1C2(C)C,,Train
CCOCCOC(C)(C)C,,Test
CC(C)CCC1(O)CCCCC1,,Train
CC1=CC=CC(C)(C)C1C,,Train
CC1=C(C)C(C)(C)CC=C1,,Valid
CC(O)C=CCC(C)C,,Train
COc1cccc(O)c1OC,,Train
CCC(C)c1cc(C)ccc1O,,Train
CC(C)(C)CC(CO)CC(C)(C)C,,Test
CCCCCCCC(CO)CCCC,,Train
CCC(C)(C)C(C)(C)CC,,Train
CCC(CC)(CC)C(CC)(CC)CC,,Train
CC(C)(C1CCCCC1)C(C)(C)C1CCCCC1,,Train
CC(C)(C)c1ccc(C(C)(C)C(C)(C)c2ccc(C(C)(C)C)cc2)cc1,,Train
CCC(C)(C)CC(C)(C)C,,Train
C=CC(C)(CC)c1ccccc1,,Train
O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(=O)O,,Train
CCCCCCCC(C)c1ccccc1,,Train
CCCCC(C)CCCCC(=O)OC,,Test
CCCCCCCc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,,Train
CC1Cc2ccccc2C(C)C1,,Test
CC1=C(C)c2ccccc2CC1,,Test
CC1CCc2ccccc2C1C,,Test
CC(C)c1ccc(C(C)(C)OOC(C)(C)C)cc1,,Valid
CC(=O)C1C(=O)C=C(C)OC1=O,,Test
C=C(C)CCOC(C)=O,,Train
CCCCCC(O)CCCC,,Train
C=CCCC(=O)C(C)(C)C,,Train
CC(C)(O)Cc1ccccc1,,Train
C(=Cc1ccccc1)Cc1ccccc1,,Train
CC(=CCC(C)c1ccccc1)c1ccccc1,,Train
CCC(Cc1ccccc1)c1ccccc1,,Train
CCC(C)(c1ccccc1)c1ccccc1,,Train
CCc1ccc2cc3ccccc3cc2c1,,Train
C=C(C)CCCCCCCCCCCC,,Train
C=C(C)CCCCCCCCCCCCCCCCC,,Train
C=C1CCCC(C)(C)C1,,Train
CCCCCCCCC1=CCCC1,,Train
CCOc1c(OCC)c(=O)c1=O,,Test
O=C(OCc1ccccc1)c1ccccc1C(=O)OCc1ccccc1,,Valid
CC(C)Cc1cccc(CC(C)C)c1O,,Train
CCCCCCCCCCOC(=O)CCCCC,,Train
CCC1(C)CCCc2ccccc21,,Train
CC1(c2ccccc2)CCCc2ccccc21,,Train
C=CCc1cc(OC)c2c(c1OC)OCO2,,Train
OCC1CC2CCC1C2,,Valid
c1ccc(CC2CCC2)cc1,,Valid
CCC(C)CCOC(=O)CC(C)CC,,Train
O=C(O)CC(O)(Cc1ccccc1)c1ccccc1,,Valid
CC1C=CC(C(C)C)CC1,,Train
O=c1cc(-c2ccccc2)oc2ccccc12,,Train
C1=CCC2c3ccccc3CC2C1,,Test
CCCCCCCCCCCCCCCCCCOC(=O)CC,,Train
CC(C)C(C)CCC(C)C(C)C,,Train
Cc1cccc(C)c1C,,Train
Cc1cccc(O)c1C,,Train
Cc1ccc(O)c(C)c1C,,Test
CCc1ccc2c(c1)CCC2,,Train
C=CCC(C)CC=C,,Train
C#CCC(C)CC,,Train
CC(c1ccccc1)(c1ccccc1)c1ccccc1,,Train
CC1=C(C)C(=O)C(C)=C(C)C1=O,,Train
Cc1cc(C)c(C)c(O)c1C,,Train
Cc1cc(C)c(C)c(C)c1,,Valid
Cc1cc(O)cc(C)c1C,,Valid
Cc1cc(C)c(O)c(C)c1,,Train
O=C1CC(c2ccccc2)C1,,Valid
Cc1ccccc1C(C)C,,Train
COCCOCCOC(C)(C)C,,Train
CC(C)(C)CCCc1ccccc1,,Train
CCCCC1CCCC(C)C1,,Train
CCCCCCCc1ccccc1O,,Train
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,,Train
CCCCCCCCCCCCC(C)(C)CO,,Test
CCCCOC(=O)C(C)C(=O)OCCCC,,Train
Cc1cc(C)c(C(=O)O)cc1C,,Train
CCCC(CCC)C(C)C,,Train
CCCC(CC)CC(C)C,,Test
CCCC(CC)C(C)CC,,Train
CCC(C)CC(CC)CC,,Train
CCCC(C)C(CC)CC,,Train
CCCCC(C)C(C)(C)C,,Train
CCCCC(C)(C)C(C)C,,Train
CCCC(C)C(C)C(C)C,,Train
CCC(CC)CC(C)(C)C,,Train
CCCC(C)(CC)C(C)C,,Train
CCC(CC)C(C)C(C)C,,Train
CCC(C)(CC)CC(C)C,,Train
CCC(CC(C)C)C(C)C,,Train
CCC(CC)C(C)(C)CC,,Valid
CCC(C)C(C)(CC)CC,,Train
CCC(C)C(C)C(C)(C)C,,Train
CC(C)CC(C)C(C)(C)C,,Train
CCC(C)C(C)(C)C(C)C,,Train
CC(C)CC(C)(C)C(C)C,,Train
CCC(C)(C)C(C)C(C)C,,Train
CC(C)C(C)C(C)C(C)C,,Train
CCC(CC)(CC)C(C)C,,Valid
CCC(C)(CC)C(C)(C)C,,Train
CCC(C(C)C)C(C)(C)C,,Train
CCC(C)(C(C)C)C(C)C,,Valid
CC1=C(C)C2CCC1C2,,Train
Cc1ccccc1C=O,,Train
O=C(O)CC1CCCCC1,,Train
CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,,Train
OC1CCCc2ccccc21,,Train
O=C1CCCc2ccccc21,,Valid
Oc1cccc2c1CCCC2,,Train
Oc1c2ccccc2cc2ccccc12,,Train
CCCCCCCCCCCC(=O)OCCCCCCCC,,Train
CCCCCCCCOC(=O)CCCCCCCC,,Train
Cc1ccc(C(C)c2ccc(C)cc2)cc1,,Train
C=C(c1ccccc1)c1ccccc1,,Train
COc1cc(C(=O)O)cc(OC)c1O,,Valid
C=CCCCCCCCCCCCCCCCCCCC=C,,Train
CC(CCO)CCC(O)C(C)C,,Test
OC1CCc2ccccc2C1,,Train
O=C1CCc2ccccc2C1,,Train
CC(C)(CCO)CCO,,Train
CCC(C)OC(C)OC(C)CC,,Train
CCCCOCC(C)(C)C,,Train
CCCCCCCCCOC(=O)CC,,Valid
CCCCCCC(CCC)C1CCC(C2CCCCC2)CC1,,Train
c1cc2c(c3c1CCCC3)CCCC2,,Train
CCOc1cccc2ccccc12,,Train
CCCCCCCCCCC(CO)CCCCCCCC,,Train
CCCCCCCCCC(CO)CCCCCCC,,Train
CCCCCCCC(CO)CCCCC,,Test
CCCCCCCCCCCCC(O)CC,,Train
O=C1CCCCC1O,,Train
C=C1CCC(C)C1,,Test
Oc1ccc(O)c(O)c1,,Train
O=c1cccccc1O,,Train
CC1CCCC(C)C1O,,Train
CC(C)(C)COC(=O)C(C)(C)C,,Valid
CCC(=O)CC(C)(C)C,,Train
CCCCCC(C)(O)CCCCC,,Train
CCCCCC(O)(CCCC)CCCC,,Train
CCCCC(O)(C(C)C)C(C)C,,Train
CCCCCC(C)(O)CC,,Train
CCCCC(O)(CCCC)CC(C)(C)C,,Train
CCCC(C)(O)C(C)(C)C,,Train
CC(=O)C(C)C(C)(C)C,,Train
CC(C)(C)C(=O)C(C)(C)C(C)(C)C,,Train
CC(=O)C(C)(C)C(C)C,,Train
CCCCCC(O)(CC)CCCCC,,Train
CCCCC(O)(CC)CCCC,,Test
CCCCC(O)(CCC)CCCC,,Train
CCCCCCCC(O)(CCCCCCC)CCCCCCC,,Train
CCCCC(C)(O)CC(C)(C)C,,Train
CCCCCCC(O)(CCCCCC)CCCCCC,,Train
CCC(O)(CC)CC(C)(C)C,,Train
CCCCCC(=O)C(C)(C)C,,Train
CCCCCC(C)(O)CC(C)(C)C,,Valid
CCCCCC(O)(CCC)CCC,,Train
CCOC(=O)CC(C)(C)C,,Train
CCCCC(O)(CCCC)C(C)(C)C,,Train
CC(C)CCC(O)(C(C)C)C(C)C,,Train
COC(C)OC,,Train
Cc1ccco1,,Train
CCCC(O)CO,,Test
CC(=O)OC(C)C(C)C,,Train
CCOC(=O)C=C(CC(=O)OCC)C(=O)OCC,,Train
CC#CCC(C)C,,Train
Cc1cccc(C(C)C)c1,,Valid
CCCCCCCCCCCCCCCC(C)(C)C,,Train
COC(=O)CCCCOC(C)=O,,Train
C=COCCCCCC,,Train
CC=CC1CCCCC1,,Valid
Cc1ccc(C(C)O)cc1,,Test
CC(C)c1ccc(CO)cc1,,Test
CC(C)c1ccc(C(=O)O)cc1,,Train
C#Cc1ccccc1,,Valid
CCCCCCOCCC,,Train
CC(C)(C)c1cccc(-c2cccc(C(C)(C)C)c2)c1,,Train
CC(C)(C)c1ccc(-c2cccc(C(C)(C)C)c2)cc1,,Train
CCCCCCCCCCCCC(CCC)C(=O)O,,Train
CC1(C)OCCCOC(C)(C)OCCCO1,,Train
CC1CCC(C(C)C)C1,,Train
CCC1(C)CC1,,Test
Cc1cc(C)cc(C(C)O)c1,,Train
Cc1ccc(C(C)O)c(C)c1,,Train
C=Cc1cc(C)cc(C)c1,,Valid
OC(Cc1ccccc1)Cc1ccccc1,,Train
CCCCCCCCOCCCC,,Train
Cc1ccc(CCc2ccc(C)cc2)cc1,,Train
c1cc2cc(c1)CCc1ccc(cc1)CC2,,Train
c1cc2c3c4c(ccc3c1)CCCC4CC2,,Train
O=C(C=Cc1ccccc1)OC(=O)C=Cc1ccccc1,,Test
CCCCCc1ccccc1,,Train
COCc1ccccc1,,Train
CC(C)Cc1ccccc1,,Train
C=C(C)COCCC,,Train
C#CCCCO,,Train
CC=C(CC)C(C)(C)C,,Test
COC1=CC(C)C=C(C)C1,,Train
CC(C)(O)CCCCCO,,Valid
CCOCc1ccccc1,,Train
CCCCCCCCCCCCCCCCCCCOC(C)=O,,Train
CC=C(C)C(C)(C)CC,,Train
CCCCOC(OCCCC)c1ccccc1,,Train
CCCCCC(O)(CCCC)CCCCC,,Valid
CC(C)C(C)(O)CC(C)(C)C,,Test
COc1ccc(C(C)(C)C)cc1,,Train
CCC=C(CC)CCCC,,Train
CC=CC(CC)CCCC,,Train
CCCCCC=CC(C)C,,Train
C=C1C=CC=CC=C1,,Train
O=c1cccccc1,,Train
CCCCC(=O)OCC,,Test
O=C1CCCCCCO1,,Valid
CCCC(=O)OCC(C)C,,Valid
CC(C)COC(=O)OCC(C)C,,Train
CCCC(CO)CC(C)C,,Train
CCOC(=O)C(C)C(C)C,,Train
CCCC(C)OC(=O)CC,,Train
CCCCCOC(=O)CCCCC,,Train
CCCCCCCCC(=O)CCCCCCCC,,Train
CCCCCCCCCCCC(=O)CCCCCCCCCCC,,Train
CCCCCOC(=O)CCC,,Train
CC1CCC(C)(O)CC1,,Train
CC1CCCCC1(C)O,,Train
CCC(=O)OCC(C)C,,Train
COC1CC1,,Train
CCOC(=O)CC(C)O,,Train
C=C(C(C)C)C1CC1,,Train
CCCC(=O)C(C)(C)C,,Train
CC1CCCC1C1CCCCC1,,Train
CC1(C)COC(C)(c2ccccc2)OC1,,Test
CCOC,,Train
CCCCC(=CC=C(CCCC)CCCC)CCCC,,Valid
CCOCOC(=O)CC,,Train
CC(C)CC(C)(C)C,,Train
CC(=O)OC(C)(C)C,,Train
CCCCCCCCCCCC1CCCCC1,,Test
CC(C)CCC1CCCCC1,,Train
CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,,Train
CC(C)OCCOCCO,,Train
CC1(C)CCCCCCCCCCCCCCCCC1,,Train
CC1(C)CCCCCCCCCCCCCCC(C)(C)CC1,,Train
CC1=CCC(C)(C)C1,,Train
CCC(=O)CC(C)CC,,Valid
CC(=O)OC(C)OC(C)=O,,Train
O=C1CCCCO1,,Train
CCCCCCCCCCCCCCC(CC)C(=O)O,,Test
CCCCOC(=O)OCCCC,,Valid
CC(C)COC=O,,Train
CC(=O)OCCO,,Valid
CCCCCCCOC(=O)CO,,Train
CC1CCCCCC1C,,Train
O=CCC=O,,Train
CCC(C)C(OC)OC,,Valid
Cc1ccc(C)c2c1CCC2C,,Train
CCCCCC(C)O,,Train
CC(CC=O)CC(C)(C)C,,Valid
C=C(C)C1CC=CC(C)C1,,Valid
C=C(C)C1CCC=CC1C,,Train
CCCCCCCCC(CC)CCO,,Train
CCCCCCCC(CO)CCC,,Train
CCCOc1ccc(C(=O)O)cc1,,Train
CC(C)CCOCCC(C)C,,Valid
CCCCC(CC)CCC(C)=O,,Train
CCC(C)CCc1ccccc1,,Train
CCCCCC(=O)CCC(C)C,,Train
C=CCC(C)CC(C)CC(C)C,,Train
CCCCC1CCCC(CC)C1,,Valid
CCCCCC1CCCCC1C,,Train
CC1CC(C)CC(O)C1,,Valid
C1=CC=CCC=C1,,Train
O=C1OC(=O)C2C3c4ccccc4C(c4ccccc43)C12,,Train
CCCCCCCCCCCC(CO)CCCCCCCCC,,Train
CCCC1(O)CCCCC1,,Valid
CCCCC1(O)CCCCC1,,Train
CCCCCCC(=O)C(C)C,,Train
CC(O)C(C)c1ccccc1,,Train
CCCCCCOCCCC,,Train
CCC(O)(CC(C)C)CC(C)C,,Train
CCCCCCCCCCCCCC(=O)O,,Valid
CCCCCCCCCCCCCCCC,,Train
CCCCCCCCCCOC=O,,Train
CCCCCC(C)COC(C)=O,,Valid
CCCCCCCCCCCCCCOC=O,,Test
CC(C)CC(C)Cc1ccccc1,,Train
CCCCCCCOC(=O)CCCC,,Train
CCCCCCCCOC(=O)CCCC,,Train
CCCCCCCCCOC=O,,Test
CCCCCCCCCCCCC1CCCC(C)C1,,Train
C=CCCC(O)C(C)(C)C,,Train
CCOC(=O)C1CCCC1,,Test
CCCCCCCCCCOC(=O)CCC,,Train
CCCCCCCCCCOC(=O)CCCC,,Train
CCCCCCCCCCOC(=O)CC,,Train
CCCCCCCCCCCOC=O,,Train
CCCCCCC(=O)OCCCC,,Train
CCC1COC(C(C)(C)C)OC1,,Train
C=C(CCC)C1CC1,,Train
CC(C)C(O)(C(C)C)C(C)(C)C,,Train
CCCCCCCC(=O)OC(C)(C)C,,Train
CCCCOC(=O)C(CCC)C(=O)OCCCC,,Train
CCCC(C)C1CC1,,Train
CC(C)Cc1cccc2c1CCCC2,,Train
CCCCCCCC(=O)OC(C)C,,Train
CCCCCCCC(=O)OC(C)CC,,Train
C=Cc1ccc(OCC)cc1,,Train
CCCCCCCCCCCOC(=O)CCC,,Train
CC=CCC(C)CC,,Train
CC(=O)C(Cc1ccccc1)c1ccccc1,,Valid
CC1CCC(=O)CC1C,,Train
CCCCC1C(C)CCCC1(C)C,,Valid
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,,Train
O=C1C=C(O)c2cccc3cccc1c23,,Test
COC(=O)C(C)C,,Train
COC(=O)C(C)O,,Valid
CCCc1c(C)ccc2ccccc12,,Test
CC(C)CC(O)(CC(C)C)C(C)C,,Train
CCCCCCOCOCCCCCC,,Train
C=CC=CC=Cc1ccccc1,,Train
O=c1c(O)c1O,,Train
CCCCCCCCCCC(C)CCCCCCCCC,,Train
CCCCC(C1CCCCC1)C1CCCCC1,,Train
C1CCC(CCCCCC2CCCCC2)CC1,,Test
CCC(CC1CCCCC1)CC1CCCCC1,,Train
CCC(C)CCCCCCCCCCCCCC(=O)OC,,Train
C#CCC(O)C(C)C,,Train
O=C1C=Cc2cccc3cccc1c23,,Valid
CC(=CC(C)(C)C(C)(C)C)C(C)(C)C,,Train
CCCC(=O)CC(C)O,,Train
CCC(C)CCCCCCCCCCCC(=O)OC,,Train
CCC(C)CCCCCCCCCC(=O)OC,,Train
CCCCCCc1ccc2c(c1)CCC2,,Train
CCCCC1CCCCC1C1CCCCC1,,Train
CCCC(C1CCCCC1)C1CCCCC1,,Train
CCC(CC1CCCCC1)C1CCCCC1,,Test
CCC(C)(C1CCCCC1)C1CCCCC1,,Train
CCCCCCCCCCCCCCC(C)(O)CCC,,Train
CCCCC(CC)COCC,,Train
CCC(C)c1ccc(C(C)CC)c(O)c1,,Train
C1CCC2C(C1)CCCC2CCC1CCCC2CCCCC21,,Train
CC(C1CCCC2CCCCC21)C1CCCC2CCCCC21,,Train
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,,Train
CC(C)(C1CCCCC1)C1CCCCC1,,Train
CCC(C1CCCCC1)C1CCCCC1,,Train
CCCCCCCCC1CCCC2C(C)CCC(C)C12,,Train
CCCCCCCCCCC1CCC2CCCCC2C1,,Train
CCCCCCCCC1CC2CC(C)CCC2CC1C,,Train
CCCCCCCCc1cc2cc(C)ccc2cc1C,,Train
CCCCCCc1cccc2ccc(CCCC)cc12,,Train
CCCCCCc1cc2ccccc2cc1CCCC,,Train
CC1=CCC(C(C)C)CC1,,Test
CCCCCC(C1CCCCC1)C1CCCCC1,,Train
CCCC(CC1CCCCC1)CC1CCCCC1,,Test
CCCCCCc1cc2c(cc1CCCC)CCC2,,Train
CCCCCCCCCCC1CC2CCCCC2C1,,Train
CCCCCCCCCCC1CCC2CCCC2C1,,Train
CCCCCCC1CC2CCCC2CC1CCCC,,Train
CCCCCCC(CCCCCC)CC1CCCC1,,Test
CCCCCCC(CCC)CCCCCC,,Train
CCCCCC(C)CCC(C)CCCCC,,Train
CC(C)(C)CC(O)C(C)(C)C,,Train
CCCOC(=O)Cc1cccc2ccccc12,,Test
CCCCCC(O)C(CO)CCCC,,Train
CCCCCCC(O)C(CO)CCCCC,,Train
CCC(C)c1cccc(C(C)CC)c1O,,Train
CCCCCCCCC(CCCCCCCC)C1CCCCC1,,Train
CCCCCCCCC(CCCCCC)CCCCCCCC,,Train
CCCCCCCCCCCCC(C)C(C)C(C)C(=O)OC,,Train
C=CC(C)(O)CCC,,Train
CCC(CC)COC(=O)C(CC)CC,,Train
CCC(CCC(CC)C(=O)OC)C(=O)OC,,Train
CCC(CCCCCC(=O)OC)C(=O)OC,,Train
CCCCCCCCC(C)(C)c1ccccc1,,Train
CCCCCCCCCCC1CCC2CCC3CCCC4CCC1C2C34,,Train
CCCCCCCCCCC1CCC2C(C1)CC1C3CCCCC3CC21,,Train
CCCCCCCCCCOc1ccc(C(=O)O)cc1,,Valid
CCCCCCCCCC(C)OC(=O)CCC,,Train
CCCCCCCCCC(C)OC(=O)CCCC,,Train
CCCCCC(=O)OC(C)CCCC,,Train
CCCCCCCCCC(C)OC(=O)CCCCC,,Train
CCCCCCC(=O)OC(C)CCCCC,,Test
CCCCCCC(=O)OC(C)CCCCCC,,Train
CCCCCCCCCC(C)OC(=O)CCCCCC,,Train
CCCCCCCC(=O)OC(C)CCCCC,,Test
CCCCCCCC(=O)OC(C)CCCCCC,,Train
CCCCCCCCC(=O)OC(C)CCCC,,Train
CCCCCCCCC(=O)OC(C)CCCCC,,Train
CCCCCCCCCC(C)OC(=O)CCCCCCCC,,Train
CCCCCCCCCCC(=O)OC(C)CCCC,,Train
CCCCCCCCCCC(=O)OC(C)CCCCC,,Valid
CCCCCCCCCCC(=O)OC(C)CCCCCC,,Train
CCCCCCCCCCC(=O)OC(C)CCCCCCCCC,,Train
CCCCCCCCCCCC(=O)OC(C)CCCC,,Train
CCCCCCCCCCCC(=O)OC(C)CCCCC,,Test
CCCCCCCCCCCC(=O)OC(C)CCCCCC,,Train
CCCCCCCCCCCC(=O)OC(C)CCCCCCC,,Train
CCCCCCCCCCCC(=O)OC(C)CCCCCCCC,,Train
CCCCCCCCCCCC(=O)OC(C)CCCCCCCCC,,Train
CCCCCCCCCCCCCC(=O)OC(C)CCCC,,Train
